round,seed,team,winning_count,non_winning_count,winning_freq,non_winning_freq,freq_diff,relative_advantage
Sweet 16,14,Lipscomb,0,241,0.0,0.02677777777777778,-0.02677777777777778,-1.0
Sweet 16,4,Purdue,59,787,0.059,0.08744444444444445,-0.028444444444444453,-0.32528589580686157
Sweet 16,15,Robert Morris,0,265,0.0,0.029444444444444443,-0.029444444444444443,-1.0
Sweet 16,3,Wisconsin,145,1578,0.145,0.17533333333333334,-0.03033333333333335,-0.1730038022813689
Sweet 16,4,Maryland,98,1182,0.098,0.13133333333333333,-0.033333333333333326,-0.2538071065989847
Sweet 16,12,McNeese,1,320,0.001,0.035555555555555556,-0.034555555555555555,-0.9718749999999999
Sweet 16,6,Missouri,9,400,0.009,0.044444444444444446,-0.035444444444444445,-0.7975
Sweet 16,13,Grand Canyon,0,320,0.0,0.035555555555555556,-0.035555555555555556,-1.0
Sweet 16,9,Georgia,2,345,0.002,0.03833333333333333,-0.03633333333333333,-0.9478260869565217
Sweet 16,10,Vanderbilt,0,341,0.0,0.03788888888888889,-0.03788888888888889,-1.0
Sweet 16,13,Yale,1,358,0.001,0.03977777777777778,-0.03877777777777778,-0.9748603351955307
Sweet 16,13,Akron,0,350,0.0,0.03888888888888889,-0.03888888888888889,-1.0
Sweet 16,12,Liberty,0,356,0.0,0.03955555555555555,-0.03955555555555555,-1.0
Sweet 16,9,Oklahoma,0,394,0.0,0.04377777777777778,-0.04377777777777778,-1.0
Sweet 16,13,High Point,0,408,0.0,0.04533333333333334,-0.04533333333333334,-1.0
Sweet 16,8,Mississippi St,5,474,0.005,0.05266666666666667,-0.04766666666666667,-0.9050632911392406
Sweet 16,11,Texas,2,467,0.002,0.05188888888888889,-0.049888888888888885,-0.9614561027837258
Sweet 16,10,Arkansas,1,491,0.001,0.05455555555555556,-0.05355555555555556,-0.9816700610997963
Sweet 16,10,Utah State,2,515,0.002,0.05722222222222222,-0.05522222222222222,-0.9650485436893204
Sweet 16,7,Kansas,3,531,0.003,0.059,-0.055999999999999994,-0.9491525423728813
Sweet 16,9,Baylor,0,518,0.0,0.057555555555555554,-0.057555555555555554,-1.0
Sweet 16,11,San Diego St,0,529,0.0,0.058777777777777776,-0.058777777777777776,-1.0
Sweet 16,8,UConn,4,568,0.004,0.06311111111111112,-0.059111111111111114,-0.9366197183098591
Sweet 16,3,Iowa State,118,1605,0.118,0.17833333333333334,-0.06033333333333335,-0.33831775700934585
Sweet 16,9,Creighton,2,590,0.002,0.06555555555555556,-0.06355555555555556,-0.9694915254237287
Sweet 16,12,UC San Diego,0,575,0.0,0.06388888888888888,-0.06388888888888888,-1.0
Sweet 16,3,Kentucky,118,1659,0.118,0.18433333333333332,-0.06633333333333333,-0.35985533453887886
Sweet 16,7,Marquette,6,660,0.006,0.07333333333333333,-0.06733333333333333,-0.9181818181818181
Sweet 16,3,Texas Tech,93,1478,0.093,0.16422222222222221,-0.07122222222222221,-0.43369418132611637
Sweet 16,4,Arizona,68,1281,0.068,0.14233333333333334,-0.07433333333333333,-0.522248243559719
Sweet 16,10,New Mexico,1,740,0.001,0.08222222222222222,-0.08122222222222222,-0.9878378378378379
Sweet 16,12,Colorado St,1,753,0.001,0.08366666666666667,-0.08266666666666667,-0.9880478087649402
Sweet 16,5,Memphis,17,900,0.017,0.1,-0.083,-0.83
Sweet 16,7,UCLA,10,862,0.01,0.09577777777777778,-0.08577777777777779,-0.8955916473317866
Sweet 16,11,Drake,0,824,0.0,0.09155555555555556,-0.09155555555555556,-1.0
Sweet 16,11,VCU,4,893,0.004,0.09922222222222223,-0.09522222222222222,-0.959686450167973
Sweet 16,8,Gonzaga,8,930,0.008,0.10333333333333333,-0.09533333333333333,-0.9225806451612902
