round,mean_madness,std_madness,losers_mean_madness,losers_std_madness
First Round,11.845748158536235,1.1059508880984965,18.178788879524532,5.282951632090263
Second Round,7.3989271341995435,0.6223243397375037,9.730619496560163,2.3298919540914187
Sweet 16,4.426463680341478,0.7437798849650518,5.1478102592899555,1.5061513667738595
Elite 8,1.9563738820560275,0.48202450982723943,2.538486477282709,0.7971645134720596
Final Four,1.073401756672069,0.27245210237736434,1.3421789744624761,0.6483701472349469
Championship,0.6105922274605045,0.1619584317375521,0.6746221064101584,0.4201959701694051
