round,seed,team,winning_count,non_winning_count,winning_freq,non_winning_freq,freq_diff,relative_advantage
Second Round,9,Oklahoma,13,947,0.065,0.0966326530612245,-0.031632653061224494,-0.32734952481520596
Second Round,7,Saint Mary's,49,2714,0.245,0.27693877551020407,-0.031938775510204076,-0.11532792925571111
Second Round,9,Georgia,9,756,0.045,0.07714285714285714,-0.03214285714285714,-0.41666666666666663
Second Round,12,McNeese,19,1257,0.095,0.128265306122449,-0.03326530612244899,-0.2593476531424026
Second Round,10,Vanderbilt,10,817,0.05,0.08336734693877551,-0.03336734693877551,-0.4002447980416156
Second Round,7,UCLA,32,1921,0.16,0.1960204081632653,-0.036020408163265294,-0.1837584591358667
Second Round,15,Robert Morris,6,652,0.03,0.06653061224489797,-0.03653061224489797,-0.549079754601227
Second Round,13,Grand Canyon,12,959,0.06,0.09785714285714285,-0.03785714285714285,-0.3868613138686131
Second Round,15,Bryant,1,420,0.005,0.04285714285714286,-0.03785714285714286,-0.8833333333333334
Second Round,16,Alabama St,36,2176,0.18,0.2220408163265306,-0.04204081632653062,-0.18933823529411767
Second Round,13,Akron,16,1197,0.08,0.12214285714285714,-0.042142857142857135,-0.3450292397660818
Second Round,14,Troy,6,738,0.03,0.07530612244897959,-0.045306122448979594,-0.6016260162601627
Second Round,13,Yale,13,1106,0.065,0.11285714285714285,-0.04785714285714285,-0.42405063291139233
Second Round,11,San Diego St,18,1367,0.09,0.13948979591836735,-0.04948979591836736,-0.35479151426481353
Second Round,12,UC San Diego,23,1630,0.115,0.1663265306122449,-0.05132653061224489,-0.30858895705521466
Second Round,6,BYU,54,3170,0.27,0.32346938775510203,-0.053469387755102016,-0.16529968454258667
Second Round,7,Kansas,16,1311,0.08,0.13377551020408163,-0.053775510204081625,-0.40198321891685734
Second Round,12,Colorado St,33,2150,0.165,0.2193877551020408,-0.0543877551020408,-0.247906976744186
Second Round,9,Creighton,15,1285,0.075,0.13112244897959183,-0.05612244897959183,-0.4280155642023346
Second Round,11,Drake,43,2669,0.215,0.2723469387755102,-0.0573469387755102,-0.21056575496440613
Second Round,6,Ole Miss,52,3138,0.26,0.32020408163265307,-0.06020408163265306,-0.1880178457616316
Second Round,9,Baylor,10,1114,0.05,0.1136734693877551,-0.0636734693877551,-0.5601436265709157
Second Round,11,VCU,25,1970,0.125,0.2010204081632653,-0.0760204081632653,-0.3781725888324873
Second Round,10,Arkansas,10,1242,0.05,0.126734693877551,-0.07673469387755101,-0.6054750402576489
Second Round,8,Gonzaga,23,1888,0.115,0.1926530612244898,-0.0776530612244898,-0.4030720338983051
Second Round,13,High Point,13,1433,0.065,0.14622448979591837,-0.08122448979591837,-0.5554780181437544
Second Round,10,New Mexico,16,1586,0.08,0.16183673469387755,-0.08183673469387755,-0.5056746532156368
Second Round,12,Liberty,10,1358,0.05,0.13857142857142857,-0.08857142857142856,-0.6391752577319587
Sweet 16,3,Iowa State,47,1930,0.235,0.19693877551020408,0.0380612244897959,0.19326424870466313
Sweet 16,4,Texas A&M,32,1257,0.16,0.128265306122449,0.03173469387755101,0.2474144789180588
Sweet 16,3,Wisconsin,41,1753,0.205,0.17887755102040817,0.026122448979591817,0.146035367940673
Sweet 16,4,Arizona,32,1333,0.16,0.1360204081632653,0.023979591836734704,0.17629407351837967
Sweet 16,5,Memphis,23,989,0.115,0.10091836734693878,0.014081632653061227,0.13953488372093026
Sweet 16,6,Missouri,10,386,0.05,0.03938775510204082,0.010612244897959186,0.26943005181347157
Sweet 16,5,Michigan,35,1689,0.175,0.17234693877551022,0.0026530612244897722,0.015393724097098736
Sweet 16,14,Lipscomb,4,176,0.02,0.017959183673469388,0.0020408163265306124,0.11363636363636365
Sweet 16,16,Norfolk St,1,69,0.005,0.0070408163265306125,-0.0020408163265306124,-0.2898550724637681
Sweet 16,10,Utah State,11,586,0.055,0.05979591836734694,-0.004795918367346941,-0.08020477815699661
Sweet 16,16,SIUE,0,59,0.0,0.006020408163265306,-0.006020408163265306,-1.0
Sweet 16,8,Mississippi St,7,414,0.035,0.04224489795918367,-0.00724489795918367,-0.17149758454106273
Sweet 16,6,Illinois,22,1149,0.11,0.11724489795918368,-0.007244897959183677,-0.06179286335944302
Sweet 16,16,American,0,84,0.0,0.008571428571428572,-0.008571428571428572,-1.0
Sweet 16,14,Montana,1,136,0.005,0.013877551020408163,-0.008877551020408162,-0.6397058823529411
Sweet 16,14,UNC Wilmington,0,87,0.0,0.008877551020408164,-0.008877551020408164,-1.0
Sweet 16,14,Troy,2,192,0.01,0.019591836734693877,-0.009591836734693876,-0.4895833333333333
Sweet 16,15,Omaha,0,95,0.0,0.009693877551020408,-0.009693877551020408,-1.0
Sweet 16,4,Purdue,14,790,0.07,0.08061224489795918,-0.010612244897959172,-0.13164556962025303
Sweet 16,15,Wofford,0,115,0.0,0.01173469387755102,-0.01173469387755102,-1.0
Sweet 16,15,Bryant,0,120,0.0,0.012244897959183673,-0.012244897959183673,-1.0
Sweet 16,4,Maryland,24,1310,0.12,0.1336734693877551,-0.0136734693877551,-0.10229007633587785
Sweet 16,15,Robert Morris,1,191,0.005,0.019489795918367348,-0.014489795918367347,-0.743455497382199
Sweet 16,9,Oklahoma,4,346,0.02,0.03530612244897959,-0.015306122448979591,-0.43352601156069365
Sweet 16,8,UConn,6,448,0.03,0.045714285714285714,-0.015714285714285715,-0.34375
Sweet 16,10,Vanderbilt,2,256,0.01,0.026122448979591838,-0.016122448979591836,-0.6171874999999999
Sweet 16,11,Texas,6,460,0.03,0.04693877551020408,-0.016938775510204084,-0.36086956521739133
Sweet 16,3,Kentucky,35,1881,0.175,0.19193877551020408,-0.01693877551020409,-0.08825093035619357
Sweet 16,12,UC San Diego,8,572,0.04,0.05836734693877551,-0.01836734693877551,-0.31468531468531463
Sweet 16,13,Grand Canyon,2,282,0.01,0.028775510204081634,-0.018775510204081636,-0.6524822695035462
Sweet 16,10,Arkansas,7,530,0.035,0.05408163265306123,-0.019081632653061224,-0.35283018867924526
Sweet 16,7,UCLA,15,922,0.075,0.09408163265306123,-0.01908163265306123,-0.20281995661605212
Sweet 16,11,San Diego St,5,460,0.025,0.04693877551020408,-0.02193877551020408,-0.46739130434782605
Sweet 16,13,High Point,3,379,0.015,0.0386734693877551,-0.0236734693877551,-0.6121372031662269
Sweet 16,9,Georgia,2,332,0.01,0.03387755102040816,-0.023877551020408158,-0.7048192771084336
Sweet 16,13,Yale,1,284,0.005,0.028979591836734694,-0.023979591836734693,-0.8274647887323944
Sweet 16,12,McNeese,2,337,0.01,0.03438775510204082,-0.024387755102040817,-0.7091988130563798
Sweet 16,7,Kansas,6,538,0.03,0.05489795918367347,-0.02489795918367347,-0.45353159851301117
Sweet 16,8,Louisville,22,1337,0.11,0.13642857142857143,-0.026428571428571426,-0.19371727748691098
Sweet 16,13,Akron,2,359,0.01,0.03663265306122449,-0.02663265306122449,-0.7270194986072424
Sweet 16,5,Oregon,17,1096,0.085,0.11183673469387755,-0.02683673469387754,-0.23996350364963495
Sweet 16,7,Marquette,8,676,0.04,0.06897959183673469,-0.028979591836734687,-0.4201183431952662
Sweet 16,8,Gonzaga,14,986,0.07,0.10061224489795918,-0.030612244897959176,-0.30425963488843805
Sweet 16,6,Ole Miss,20,1290,0.1,0.13163265306122449,-0.03163265306122448,-0.24031007751937977
Sweet 16,9,Creighton,6,616,0.03,0.06285714285714286,-0.03285714285714286,-0.5227272727272728
Sweet 16,3,Texas Tech,33,1950,0.165,0.1989795918367347,-0.033979591836734685,-0.17076923076923073
Sweet 16,12,Liberty,1,393,0.005,0.04010204081632653,-0.035102040816326535,-0.8753180661577609
Sweet 16,16,Alabama St,19,1277,0.095,0.1303061224489796,-0.0353061224489796,-0.2709475332811277
Sweet 16,6,BYU,24,1523,0.12,0.15540816326530613,-0.03540816326530613,-0.22783978988837825
Sweet 16,7,Saint Mary's,18,1239,0.09,0.12642857142857142,-0.03642857142857142,-0.28813559322033894
Sweet 16,9,Baylor,2,488,0.01,0.04979591836734694,-0.03979591836734694,-0.7991803278688524
Sweet 16,11,VCU,10,884,0.05,0.09020408163265306,-0.04020408163265306,-0.4457013574660633
Sweet 16,10,New Mexico,5,741,0.025,0.07561224489795919,-0.05061224489795919,-0.6693657219973009
Sweet 16,5,Clemson,15,1342,0.075,0.13693877551020409,-0.06193877551020409,-0.45230998509687037
Sweet 16,12,Colorado St,2,758,0.01,0.0773469387755102,-0.0673469387755102,-0.870712401055409
Sweet 16,11,Drake,6,1037,0.03,0.10581632653061225,-0.07581632653061225,-0.71648987463838
Elite 8,2,Michigan St,72,2409,0.36,0.24581632653061225,0.11418367346938774,0.46450809464508086
Elite 8,2,Alabama,47,1692,0.235,0.17265306122448978,0.0623469387755102,0.3611111111111111
Elite 8,2,St John's,61,2719,0.305,0.27744897959183673,0.027551020408163263,0.09930121368150055
Elite 8,2,Tennessee,44,1925,0.22,0.19642857142857142,0.023571428571428577,0.12000000000000002
Elite 8,5,Memphis,13,425,0.065,0.04336734693877551,0.021632653061224492,0.4988235294117648
Elite 8,6,Ole Miss,13,504,0.065,0.05142857142857143,0.013571428571428575,0.26388888888888895
Elite 8,5,Oregon,10,473,0.05,0.04826530612244898,0.0017346938775510204,0.035940803382663845
Elite 8,14,Troy,1,37,0.005,0.003775510204081633,0.0012244897959183673,0.3243243243243243
Elite 8,10,Arkansas,4,194,0.02,0.01979591836734694,0.0002040816326530602,0.010309278350515412
Elite 8,16,SIUE,0,16,0.0,0.0016326530612244899,-0.0016326530612244899,-1.0
Elite 8,6,Missouri,2,116,0.01,0.01183673469387755,-0.0018367346938775505,-0.1551724137931034
Elite 8,16,Norfolk St,0,20,0.0,0.0020408163265306124,-0.0020408163265306124,-1.0
Elite 8,16,American,0,24,0.0,0.0024489795918367346,-0.0024489795918367346,-1.0
Elite 8,15,Wofford,0,27,0.0,0.0027551020408163266,-0.0027551020408163266,-1.0
Elite 8,3,Kentucky,13,665,0.065,0.06785714285714285,-0.0028571428571428498,-0.04210526315789463
Elite 8,14,UNC Wilmington,0,28,0.0,0.002857142857142857,-0.002857142857142857,-1.0
Elite 8,15,Omaha,0,29,0.0,0.0029591836734693877,-0.0029591836734693877,-1.0
Elite 8,3,Iowa State,16,821,0.08,0.08377551020408164,-0.0037755102040816363,-0.04506699147381246
Elite 8,14,Montana,0,41,0.0,0.004183673469387755,-0.004183673469387755,-1.0
Elite 8,15,Bryant,0,42,0.0,0.004285714285714286,-0.004285714285714286,-1.0
Elite 8,14,Lipscomb,0,49,0.0,0.005,-0.005,-1.0
Elite 8,4,Arizona,11,597,0.055,0.06091836734693878,-0.005918367346938777,-0.0971524288107203
Elite 8,15,Robert Morris,0,63,0.0,0.0064285714285714285,-0.0064285714285714285,-1.0
Elite 8,7,Kansas,2,172,0.01,0.017551020408163264,-0.007551020408163264,-0.4302325581395348
Elite 8,10,Utah State,2,172,0.01,0.017551020408163264,-0.007551020408163264,-0.4302325581395348
Elite 8,10,Vanderbilt,0,76,0.0,0.007755102040816327,-0.007755102040816327,-1.0
Elite 8,11,Texas,1,138,0.005,0.014081632653061225,-0.009081632653061226,-0.6449275362318841
Elite 8,13,High Point,1,139,0.005,0.014183673469387755,-0.009183673469387754,-0.6474820143884892
Elite 8,13,Grand Canyon,0,90,0.0,0.009183673469387756,-0.009183673469387756,-1.0
Elite 8,11,San Diego St,1,142,0.005,0.014489795918367347,-0.009489795918367346,-0.6549295774647886
Elite 8,8,Gonzaga,8,487,0.04,0.04969387755102041,-0.009693877551020406,-0.1950718685831622
Elite 8,4,Texas A&M,8,488,0.04,0.04979591836734694,-0.009795918367346938,-0.19672131147540983
Elite 8,8,Mississippi St,1,147,0.005,0.015,-0.009999999999999998,-0.6666666666666666
Elite 8,13,Yale,0,99,0.0,0.01010204081632653,-0.01010204081632653,-1.0
Elite 8,9,Georgia,1,148,0.005,0.015102040816326531,-0.01010204081632653,-0.6689189189189189
Elite 8,9,Baylor,1,162,0.005,0.01653061224489796,-0.011530612244897959,-0.6975308641975309
Elite 8,9,Oklahoma,0,115,0.0,0.01173469387755102,-0.01173469387755102,-1.0
Elite 8,13,Akron,0,118,0.0,0.012040816326530613,-0.012040816326530613,-1.0
Elite 8,12,McNeese,0,128,0.0,0.013061224489795919,-0.013061224489795919,-1.0
Elite 8,4,Purdue,4,330,0.02,0.0336734693877551,-0.013673469387755103,-0.40606060606060607
Elite 8,12,Liberty,0,135,0.0,0.013775510204081633,-0.013775510204081633,-1.0
Elite 8,8,UConn,0,149,0.0,0.015204081632653061,-0.015204081632653061,-1.0
Elite 8,6,Illinois,4,360,0.02,0.036734693877551024,-0.016734693877551023,-0.4555555555555556
Elite 8,11,VCU,4,364,0.02,0.037142857142857144,-0.017142857142857144,-0.46153846153846156
Elite 8,4,Maryland,7,522,0.035,0.05326530612244898,-0.018265306122448977,-0.34291187739463597
Elite 8,7,Marquette,1,229,0.005,0.02336734693877551,-0.01836734693877551,-0.7860262008733624
Elite 8,9,Creighton,2,282,0.01,0.028775510204081634,-0.018775510204081636,-0.6524822695035462
Elite 8,8,Louisville,10,678,0.05,0.06918367346938775,-0.01918367346938775,-0.27728613569321525
Elite 8,7,UCLA,2,317,0.01,0.0323469387755102,-0.0223469387755102,-0.6908517350157728
Elite 8,3,Wisconsin,9,671,0.045,0.06846938775510204,-0.023469387755102045,-0.34277198211624443
Elite 8,10,New Mexico,0,252,0.0,0.025714285714285714,-0.025714285714285714,-1.0
Elite 8,12,UC San Diego,0,255,0.0,0.026020408163265306,-0.026020408163265306,-1.0
Elite 8,12,Colorado St,1,312,0.005,0.03183673469387755,-0.02683673469387755,-0.842948717948718
Elite 8,7,Saint Mary's,4,471,0.02,0.04806122448979592,-0.02806122448979592,-0.583864118895966
Elite 8,5,Michigan,12,871,0.06,0.08887755102040816,-0.028877551020408163,-0.3249138920780712
Elite 8,3,Texas Tech,9,741,0.045,0.07561224489795919,-0.03061224489795919,-0.40485829959514175
Elite 8,11,Drake,1,395,0.005,0.04030612244897959,-0.03530612244897959,-0.8759493670886076
Elite 8,16,Alabama St,7,734,0.035,0.07489795918367347,-0.03989795918367346,-0.5326975476839236
Elite 8,6,BYU,5,693,0.025,0.07071428571428572,-0.045714285714285714,-0.6464646464646464
Elite 8,5,Clemson,3,657,0.015,0.06704081632653061,-0.05204081632653061,-0.776255707762557
Final Four,2,Tennessee,29,1077,0.145,0.10989795918367347,0.03510204081632652,0.31940575673166194
Final Four,2,St John's,38,1529,0.19,0.15602040816326532,0.033979591836734685,0.21778940483976447
Final Four,5,Memphis,7,192,0.035,0.019591836734693877,0.015408163265306127,0.7864583333333336
Final Four,2,Michigan St,24,1069,0.12,0.10908163265306123,0.010918367346938768,0.10009354536950413
Final Four,3,Iowa State,7,293,0.035,0.02989795918367347,0.005102040816326533,0.1706484641638226
Final Four,16,SIUE,0,5,0.0,0.0005102040816326531,-0.0005102040816326531,-1.0
Final Four,15,Wofford,0,8,0.0,0.0008163265306122449,-0.0008163265306122449,-1.0
Final Four,16,Norfolk St,0,8,0.0,0.0008163265306122449,-0.0008163265306122449,-1.0
Final Four,7,Kansas,1,58,0.005,0.005918367346938775,-0.0009183673469387752,-0.1551724137931034
Final Four,14,UNC Wilmington,0,11,0.0,0.0011224489795918367,-0.0011224489795918367,-1.0
Final Four,14,Troy,0,11,0.0,0.0011224489795918367,-0.0011224489795918367,-1.0
Final Four,16,American,0,11,0.0,0.0011224489795918367,-0.0011224489795918367,-1.0
Final Four,14,Lipscomb,0,13,0.0,0.001326530612244898,-0.001326530612244898,-1.0
Final Four,15,Omaha,0,13,0.0,0.001326530612244898,-0.001326530612244898,-1.0
Final Four,14,Montana,0,15,0.0,0.001530612244897959,-0.001530612244897959,-1.0
Final Four,10,Utah State,1,65,0.005,0.0066326530612244895,-0.0016326530612244894,-0.2461538461538461
Final Four,15,Bryant,0,16,0.0,0.0016326530612244899,-0.0016326530612244899,-1.0
Final Four,7,Marquette,1,69,0.005,0.0070408163265306125,-0.0020408163265306124,-0.2898550724637681
Final Four,15,Robert Morris,0,21,0.0,0.002142857142857143,-0.002142857142857143,-1.0
Final Four,10,Vanderbilt,0,22,0.0,0.0022448979591836735,-0.0022448979591836735,-1.0
Final Four,6,Ole Miss,3,175,0.015,0.017857142857142856,-0.0028571428571428567,-0.15999999999999998
Final Four,4,Purdue,2,126,0.01,0.012857142857142857,-0.0028571428571428567,-0.22222222222222218
Final Four,13,Akron,0,29,0.0,0.0029591836734693877,-0.0029591836734693877,-1.0
Final Four,13,Yale,0,30,0.0,0.003061224489795918,-0.003061224489795918,-1.0
Final Four,5,Oregon,3,178,0.015,0.018163265306122448,-0.0031632653061224487,-0.1741573033707865
Final Four,13,Grand Canyon,0,33,0.0,0.0033673469387755102,-0.0033673469387755102,-1.0
Final Four,10,Arkansas,1,85,0.005,0.008673469387755102,-0.003673469387755102,-0.4235294117647059
Final Four,6,Missouri,0,39,0.0,0.003979591836734694,-0.003979591836734694,-1.0
Final Four,4,Arizona,3,189,0.015,0.019285714285714285,-0.004285714285714285,-0.2222222222222222
Final Four,13,High Point,0,42,0.0,0.004285714285714286,-0.004285714285714286,-1.0
Final Four,11,San Diego St,0,43,0.0,0.004387755102040816,-0.004387755102040816,-1.0
Final Four,6,Illinois,2,141,0.01,0.014387755102040817,-0.004387755102040817,-0.3049645390070922
Final Four,12,Liberty,0,45,0.0,0.004591836734693878,-0.004591836734693878,-1.0
Final Four,12,McNeese,0,45,0.0,0.004591836734693878,-0.004591836734693878,-1.0
Final Four,9,Oklahoma,0,45,0.0,0.004591836734693878,-0.004591836734693878,-1.0
Final Four,8,Mississippi St,0,48,0.0,0.004897959183673469,-0.004897959183673469,-1.0
Final Four,9,Baylor,0,50,0.0,0.00510204081632653,-0.00510204081632653,-1.0
Final Four,8,UConn,0,52,0.0,0.005306122448979592,-0.005306122448979592,-1.0
Final Four,3,Kentucky,5,302,0.025,0.030816326530612243,-0.005816326530612242,-0.18874172185430454
Final Four,9,Creighton,1,107,0.005,0.010918367346938776,-0.005918367346938776,-0.5420560747663552
Final Four,11,Texas,0,59,0.0,0.006020408163265306,-0.006020408163265306,-1.0
Final Four,4,Maryland,3,209,0.015,0.021326530612244897,-0.0063265306122448975,-0.2966507177033493
Final Four,9,Georgia,0,65,0.0,0.0066326530612244895,-0.0066326530612244895,-1.0
Final Four,10,New Mexico,0,83,0.0,0.00846938775510204,-0.00846938775510204,-1.0
Final Four,2,Alabama,13,725,0.065,0.07397959183673469,-0.00897959183673469,-0.12137931034482755
Final Four,12,UC San Diego,0,94,0.0,0.009591836734693878,-0.009591836734693878,-1.0
Final Four,16,Alabama St,5,354,0.025,0.03612244897959184,-0.011122448979591838,-0.307909604519774
Final Four,8,Louisville,4,311,0.02,0.03173469387755102,-0.011734693877551019,-0.3697749196141479
Final Four,4,Texas A&M,1,164,0.005,0.01673469387755102,-0.011734693877551019,-0.7012195121951219
Final Four,7,Saint Mary's,1,178,0.005,0.018163265306122448,-0.013163265306122447,-0.7247191011235954
Final Four,7,UCLA,0,133,0.0,0.013571428571428571,-0.013571428571428571,-1.0
Final Four,12,Colorado St,0,140,0.0,0.014285714285714285,-0.014285714285714285,-1.0
Final Four,11,VCU,0,155,0.0,0.015816326530612244,-0.015816326530612244,-1.0
Final Four,11,Drake,0,161,0.0,0.016428571428571428,-0.016428571428571428,-1.0
Final Four,3,Texas Tech,3,312,0.015,0.03183673469387755,-0.01683673469387755,-0.5288461538461539
Final Four,6,BYU,2,290,0.01,0.02959183673469388,-0.019591836734693877,-0.6620689655172414
Final Four,8,Gonzaga,1,241,0.005,0.024591836734693878,-0.019591836734693877,-0.7966804979253111
Final Four,5,Michigan,3,358,0.015,0.03653061224489796,-0.02153061224489796,-0.5893854748603352
Final Four,3,Wisconsin,0,250,0.0,0.025510204081632654,-0.025510204081632654,-1.0
Final Four,5,Clemson,0,287,0.0,0.029285714285714286,-0.029285714285714286,-1.0
Championship,2,St John's,20,856,0.1,0.08734693877551021,0.012653061224489795,0.14485981308411214
Championship,3,Iowa State,4,94,0.02,0.009591836734693878,0.010408163265306122,1.0851063829787233
Championship,5,Memphis,3,82,0.015,0.00836734693877551,0.0066326530612244895,0.7926829268292683
Championship,6,Illinois,2,48,0.01,0.004897959183673469,0.005102040816326531,1.0416666666666667
Championship,2,Michigan St,10,458,0.05,0.04673469387755102,0.003265306122448984,0.06986899563318787
Championship,4,Arizona,2,77,0.01,0.007857142857142858,0.0021428571428571425,0.27272727272727265
Championship,4,Purdue,1,45,0.005,0.004591836734693878,0.00040816326530612214,0.08888888888888881
Championship,16,Norfolk St,0,2,0.0,0.00020408163265306123,-0.00020408163265306123,-1.0
Championship,15,Wofford,0,2,0.0,0.00020408163265306123,-0.00020408163265306123,-1.0
Championship,14,Troy,0,3,0.0,0.0003061224489795918,-0.0003061224489795918,-1.0
Championship,16,SIUE,0,3,0.0,0.0003061224489795918,-0.0003061224489795918,-1.0
Championship,15,Omaha,0,4,0.0,0.00040816326530612246,-0.00040816326530612246,-1.0
Championship,15,Bryant,0,4,0.0,0.00040816326530612246,-0.00040816326530612246,-1.0
Championship,16,American,0,4,0.0,0.00040816326530612246,-0.00040816326530612246,-1.0
Championship,14,UNC Wilmington,0,5,0.0,0.0005102040816326531,-0.0005102040816326531,-1.0
Championship,15,Robert Morris,0,6,0.0,0.0006122448979591836,-0.0006122448979591836,-1.0
Championship,14,Montana,0,6,0.0,0.0006122448979591836,-0.0006122448979591836,-1.0
Championship,14,Lipscomb,0,6,0.0,0.0006122448979591836,-0.0006122448979591836,-1.0
Championship,13,Akron,0,7,0.0,0.0007142857142857143,-0.0007142857142857143,-1.0
Championship,3,Kentucky,2,106,0.01,0.010816326530612244,-0.0008163265306122443,-0.07547169811320749
Championship,13,Grand Canyon,0,8,0.0,0.0008163265306122449,-0.0008163265306122449,-1.0
Championship,12,McNeese,0,9,0.0,0.0009183673469387755,-0.0009183673469387755,-1.0
Championship,10,Vanderbilt,0,10,0.0,0.0010204081632653062,-0.0010204081632653062,-1.0
Championship,13,Yale,0,11,0.0,0.0011224489795918367,-0.0011224489795918367,-1.0
Championship,8,Mississippi St,0,12,0.0,0.0012244897959183673,-0.0012244897959183673,-1.0
Championship,6,Missouri,0,14,0.0,0.0014285714285714286,-0.0014285714285714286,-1.0
Championship,12,Liberty,0,14,0.0,0.0014285714285714286,-0.0014285714285714286,-1.0
Championship,10,Utah State,0,15,0.0,0.001530612244897959,-0.001530612244897959,-1.0
Championship,9,Oklahoma,0,15,0.0,0.001530612244897959,-0.001530612244897959,-1.0
