round,mean_madness,std_madness,losers_mean_madness,losers_std_madness
First Round,13.516581978477367,2.3371860918192273,17.854778547259567,4.885721489110007
Second Round,7.902524490379063,1.3591626485504293,9.55675145754465,2.206092794490174
Sweet 16,4.374113822288809,0.8186520584165491,4.976272723352281,1.2810199012491739
Elite 8,2.1156131542481984,0.5599839242616592,2.513114259922529,0.8131120076162378
Final Four,1.1159612922022093,0.39607324313467807,1.2568129348173696,0.5688024741785332
Championship,0.6244616109163573,0.20534240708853954,0.6494753474604862,0.355670588259659
