round,mean_madness,std_madness,losers_mean_madness,losers_std_madness
First Round,17.90732303439943,2.789404440830076,18.90345310558585,3.360985022359634
Second Round,8.444420639150621,1.5979652226691272,9.323709086389627,2.0216861791003704
Sweet 16,4.556249241386324,1.0735972578167674,4.803193767914173,1.3037175070665832
Elite 8,2.132581446034498,0.6960130557514643,2.341633611662165,0.8790927016521821
Final Four,1.1901882982796115,0.5480823494361997,1.235604864220572,0.5678562262958412
Championship,0.6153601901259586,0.26000905084820614,0.6409667745127239,0.3659121235439321
